Total floor area,Window fraction,Annual Average temperature,Occupancy level,Total heating and cooling energy use - GJ
2500,0.14,27.55,2.05,1342.67
2500,0.14,27.55,3.09,1343.95
2500,0.14,27.55,2.52,1343.06
2500,0.14,27.55,1.54,1345.09
2500,0.14,27.55,3.35,1343.09
2500,0.14,27.55,1.99,1343.88
2500,0.14,27.55,3.29,1345.06
2500,0.14,27.55,2.18,1344.51
2500,0.14,27.55,2.66,1343.72
2500,0.14,27.55,2.84,1343.55
2500,0.14,27.55,4.37,1345.33
2500,0.14,27.55,3.2,1342.31
2500,0.14,27.55,1.93,1341.01
2500,0.14,27.55,2.4,1344.2
2500,0.14,27.55,2.33,1343.58
2500,0.14,27.55,3.47,1344.85
2500,0.14,27.55,2.76,1344.77
2500,0.14,27.55,3.62,1343.64
2500,0.14,27.55,2.57,1343.22
2500,0.14,27.55,3.49,1345.22
2500,0.14,27.55,2.69,1344.57
2500,0.14,27.55,2.02,1342.84
2500,0.14,27.55,3.57,1342.23
2500,0.14,27.55,1.65,1343.27
2500,0.14,27.55,4.2,1343.36
2500,0.14,27.55,3.92,1343.93
2500,0.14,27.55,2.69,1345.14
2500,0.14,27.55,2.36,1344.42
2500,0.14,27.55,4.05,1343.85
2500,0.14,27.55,2.11,1346.73
2500,0.14,27.55,3.05,1345.92
2500,0.14,27.55,2.45,1342.95
2500,0.14,27.55,2.24,1341.97
2500,0.14,27.55,1.96,1342.88
2500,0.14,27.55,2.06,1342.83
2500,0.14,27.55,1.46,1345.25
2500,0.14,27.55,4.31,1343.32
2500,0.14,27.55,2.79,1346.26
2500,0.14,27.55,4.55,1345.98
2500,0.14,27.55,4.73,1343.92
2500,0.14,27.55,2.54,1342.39
2500,0.14,27.55,3.18,1345.52
2500,0.14,27.55,1.71,1346.39
2500,0.14,27.55,1.85,1343.91
2500,0.14,27.55,1.59,1345.03
2500,0.14,27.55,2.93,1342.89
2500,0.14,27.55,4.78,1344.27
2500,0.14,27.55,2.97,1344.39
2500,0.14,27.55,2.5,1345.8
2500,0.14,27.55,1.34,1343
2500,0.14,27.55,3.64,1343.31
2500,0.14,27.55,2.59,1345.48
2500,0.14,27.55,1.89,1345.76
2500,0.14,27.55,4,1342.07
2500,0.14,27.55,2.21,1343.2
2500,0.14,27.55,3.36,1344.59
2500,0.14,27.55,3.98,1343.3
2500,0.14,27.55,1.61,1342.86
2500,0.14,27.55,3.39,1344.89
2500,0.14,27.55,3.3,1342.72
2500,0.14,27.55,2.31,1343.49
2500,0.14,27.55,2.12,1344.11
2500,0.14,27.55,3.79,1344.94
2500,0.14,27.55,3.51,1342.2
2500,0.14,27.55,2.48,1346.05
2500,0.14,27.55,3.82,1344.7
2500,0.14,27.55,3.86,1343.84
2500,0.14,27.55,2.64,1342.21
2500,0.14,27.55,2.39,1344.01
2500,0.14,27.55,4.13,1342.47
2500,0.14,27.55,3,1344.28
2500,0.14,27.55,1.37,1343.3
2500,0.14,27.55,1.22,1343.59
2500,0.14,27.55,3.25,1345.61
2500,0.14,27.55,3.75,1342.54
2500,0.14,27.55,1.83,1343.52
2500,0.14,27.55,3.07,1344.18
2500,0.14,27.55,1.79,1341.72
2500,0.14,27.55,2.61,1342.49
2500,0.14,45.5,2.38,645.26
2500,0.14,45.5,1.77,645.87
2500,0.14,45.5,2.25,646.1
2500,0.14,45.5,4.08,644.44
2500,0.14,45.5,2.71,643.63
2500,0.14,45.5,3.57,645.11
2500,0.14,45.5,4.57,645.5
2500,0.14,45.5,3.22,643.43
2500,0.14,45.5,2.82,645.81
2500,0.14,45.5,3.42,643.65
2500,0.14,45.5,2.56,642.65
2500,0.14,45.5,2.29,643.12
2500,0.14,45.5,2.75,645.58
2500,0.14,45.5,2.15,645.26
2500,0.14,45.5,3.02,643.16
2500,0.14,45.5,3.13,642.86
2500,0.14,45.5,2.96,644.29
2500,0.14,45.5,4.9,643.08
2500,0.14,45.5,4.23,644.59
2500,0.14,45.5,3.15,642.86
2500,0.14,45.5,2.44,644.37
2500,0.14,45.5,4.47,644.83
2500,0.14,45.5,2.05,643.03
2500,0.14,45.5,3.09,644
2500,0.14,45.5,2.52,643.57
2500,0.14,45.5,1.54,645.03
2500,0.14,45.5,3.35,643.56
2500,0.14,45.5,1.99,644.09
2500,0.14,45.5,3.29,645.18
2500,0.14,45.5,2.18,644.74
2500,0.14,45.5,2.66,644.18
2500,0.14,45.5,2.84,644.03
2500,0.14,45.5,4.37,645.47
2500,0.14,45.5,3.2,642.93
2500,0.14,45.5,1.93,642.2
2500,0.14,45.5,2.4,644.37
2500,0.14,45.5,2.33,644.04
2500,0.14,45.5,3.47,645.24
2500,0.14,45.5,2.76,645.21
2500,0.14,45.5,3.62,643.95
2500,0.14,45.5,2.57,643.79
2500,0.14,45.5,3.49,645.26
2500,0.14,45.5,2.69,644.68
2500,0.14,45.5,2.02,643.47
2500,0.14,45.5,3.57,642.8
2500,0.14,45.5,1.65,643.62
2500,0.14,45.5,4.2,644
2500,0.14,45.5,3.92,644.33
2500,0.14,45.5,2.69,645.49
2500,0.14,45.5,2.36,644.65
2500,0.14,45.5,4.05,644.34
2500,0.14,45.5,2.11,646.34
2500,0.14,45.5,3.05,646.12
2500,0.14,45.5,2.45,643.47
2500,0.14,45.5,2.24,642.77
2500,0.14,45.5,1.96,643.32
2500,0.14,45.5,2.06,643.35
2500,0.14,45.5,1.46,645.33
2500,0.14,45.5,4.31,643.32
2500,0.14,45.5,2.79,645.73
2500,0.14,45.5,4.55,645.84
2500,0.14,45.5,4.73,644.51
2500,0.14,45.5,2.54,642.75
2500,0.14,45.5,3.18,645.19
2500,0.14,45.5,1.71,645.98
2500,0.14,45.5,1.85,644.33
2500,0.14,45.5,1.59,645.4
2500,0.14,45.5,2.93,643.84
2500,0.14,45.5,4.78,644.68
2500,0.14,45.5,2.97,644.52
2500,0.14,45.5,2.5,645.57
2500,0.14,45.5,1.34,643.49
2500,0.14,45.5,3.64,643.59
2500,0.14,45.5,2.59,645.37
2500,0.14,45.5,1.89,645.05
2500,0.14,45.5,4,643.09
2500,0.14,45.5,2.21,643.68
2500,0.14,45.5,3.36,644.9
2500,0.14,45.5,3.98,643.71
2500,0.14,45.5,1.61,643.46
2500,0.14,45.5,3.39,644.98
2500,0.14,45.5,3.3,643.21
2500,0.14,45.5,2.31,643.7
2500,0.14,45.5,2.12,644.46
2500,0.14,45.5,3.79,644.89
2500,0.14,45.5,3.51,642.94
2500,0.14,45.5,2.48,645.67
2500,0.14,45.5,3.82,644.79
2500,0.14,45.5,3.86,644.33
2500,0.14,45.5,2.64,642.71
2500,0.14,45.5,2.39,643.99
2500,0.14,45.5,4.13,643.15
2500,0.14,45.5,3,644.59
2500,0.14,45.5,1.37,643.7
2500,0.14,45.5,1.22,643.79
2500,0.14,45.5,3.25,645.47
2500,0.14,45.5,3.75,643.45
2500,0.14,45.5,1.83,643.66
2500,0.14,45.5,3.07,644.41
2500,0.14,45.5,1.79,642.72
2500,0.14,45.5,2.61,643.09
2500,0.14,69.05,2.38,260.89
2500,0.14,69.05,1.77,259.93
2500,0.14,69.05,2.25,260.83
2500,0.14,69.05,4.08,261.91
2500,0.14,69.05,2.71,262.28
2500,0.14,69.05,3.57,260.89
2500,0.14,69.05,4.57,261.1
2500,0.14,69.05,3.22,261.54
2500,0.14,69.05,2.82,260.79
2500,0.14,69.05,3.42,261.85
2500,0.14,69.05,2.56,262.29
2500,0.14,69.05,2.29,262.14
2500,0.14,69.05,2.75,261.02
2500,0.14,69.05,2.15,261.14
2500,0.14,69.05,3.02,262.56
2500,0.14,69.05,3.13,262.15
2500,0.14,69.05,2.96,261.57
2500,0.14,69.05,4.9,262.46
2500,0.14,69.05,4.23,261.2
2500,0.14,69.05,3.15,262.21
2500,0.14,69.05,2.44,261.81
2500,0.14,69.05,4.47,261.39
2500,0.14,69.05,2.05,262.26
2500,0.14,69.05,3.09,262.29
2500,0.14,69.05,2.52,261.87
2500,0.14,69.05,1.54,261.01
2500,0.14,69.05,3.35,262.23
2500,0.14,69.05,1.99,261.67
2500,0.14,69.05,3.29,261.55
2500,0.14,69.05,2.18,261.32
2500,0.14,69.05,2.66,261.36
2500,0.14,69.05,2.84,261.58
2500,0.14,69.05,4.37,261.13
2500,0.14,69.05,3.2,262.41
2500,0.14,69.05,1.93,262.08
2500,0.14,69.05,2.4,261.96
2500,0.14,69.05,2.33,261.57
2500,0.14,69.05,3.47,260.83
2500,0.14,69.05,2.76,260.64
2500,0.14,69.05,3.62,262.28
2500,0.14,69.05,2.57,261.94
2500,0.14,69.05,3.49,261.51
2500,0.14,69.05,2.69,261.51
2500,0.14,69.05,2.02,261.75
2500,0.14,69.05,3.57,262.79
2500,0.14,69.05,1.65,261.79
2500,0.14,69.05,4.2,261.92
2500,0.14,69.05,3.92,262.05
2500,0.14,69.05,2.69,260.52
2500,0.14,69.05,2.36,261.48
2500,0.14,69.05,4.05,261.55
2500,0.14,69.05,2.11,260.03
2500,0.14,69.05,3.05,260.36
2500,0.14,69.05,2.45,261.74
2500,0.14,69.05,2.24,262.19
2500,0.14,69.05,1.96,262.14
2500,0.14,69.05,2.06,261.93
2500,0.14,69.05,1.46,261.01
2500,0.14,69.05,4.31,262.92
2500,0.14,69.05,2.79,261.41
2500,0.14,69.05,4.55,261.39
2500,0.14,69.05,4.73,261.52
2500,0.14,69.05,2.54,262.54
2500,0.14,69.05,3.18,261.56
2500,0.14,69.05,1.71,260.68
2500,0.14,69.05,1.85,261.2
2500,0.14,69.05,1.59,260.34
2500,0.14,69.05,2.93,261.39
2500,0.14,69.05,4.78,261.68
2500,0.14,69.05,2.97,261.68
2500,0.14,69.05,2.5,260.98
2500,0.14,69.05,1.34,261.73
2500,0.14,69.05,3.64,262.63
2500,0.14,69.05,2.59,261.39
2500,0.14,69.05,1.89,261.85
2500,0.14,69.05,4,262.09
2500,0.14,69.05,2.21,261.74
2500,0.14,69.05,3.36,261.06
2500,0.14,69.05,3.98,262.02
2500,0.14,69.05,1.61,261.86
2500,0.14,69.05,3.39,260.76
2500,0.14,69.05,3.3,262.29
2500,0.14,69.05,2.31,262.1
2500,0.14,69.05,2.12,261.19
2500,0.14,69.05,3.79,261.63
2500,0.14,69.05,3.51,262.53
2500,0.14,69.05,2.48,261.05
2500,0.14,69.05,3.82,261.6
2500,0.14,69.05,3.86,261.43
2500,0.14,69.05,2.64,262.91
2500,0.14,69.05,2.39,261.83
2500,0.14,69.05,4.13,262.43
2500,0.14,69.05,3,261.41
2500,0.14,69.05,1.37,262.13
2500,0.14,69.05,1.22,261.74
2500,0.14,69.05,3.25,261.16
2500,0.14,69.05,3.75,261.83
2500,0.14,69.05,1.83,262.22
2500,0.14,69.05,3.07,261.38
2500,0.14,69.05,1.79,261.93
2500,0.14,69.05,2.61,262.31
2500,0.14,63,2.38,359.65
2500,0.14,63,1.77,358.98
2500,0.14,63,2.25,359.9
2500,0.14,63,4.08,360.21
2500,0.14,63,2.71,360.19
2500,0.14,63,3.57,359.34
2500,0.14,63,4.57,359.82
2500,0.14,63,3.22,359.56
2500,0.14,63,2.82,359.65
2500,0.14,63,3.42,359.81
2500,0.14,63,2.56,360.02
2500,0.14,63,2.29,360.17
2500,0.14,63,2.75,359.83
2500,0.14,63,2.15,359.84
2500,0.14,63,3.02,360.17
2500,0.14,63,3.13,360.07
2500,0.14,63,2.96,359.83
2500,0.14,63,4.9,360.16
2500,0.14,63,4.23,359.42
2500,0.14,63,3.15,360.12
2500,0.14,63,2.44,360.1
2500,0.14,63,4.47,359.75
2500,0.14,63,2.05,360.32
2500,0.14,63,3.09,360.6
2500,0.14,63,2.52,360.11
2500,0.14,63,1.54,359.81
2500,0.14,63,3.35,360.32
2500,0.14,63,1.99,359.97
2500,0.14,63,3.29,360.14
2500,0.14,63,2.18,359.72
2500,0.14,63,2.66,359.65
2500,0.14,63,2.84,359.77
2500,0.14,63,4.37,360.01
2500,0.14,63,3.2,360.3
2500,0.14,63,1.93,359.58
2500,0.14,63,2.4,360.18
2500,0.14,63,2.33,359.73
2500,0.14,63,3.47,359.6
2500,0.14,63,2.76,359.32
2500,0.14,63,3.62,360.39
2500,0.14,63,2.57,359.96
2500,0.14,63,3.49,360.03
2500,0.14,63,2.69,360.07
2500,0.14,63,2.02,359.74
2500,0.14,63,3.57,360.52
2500,0.14,63,1.65,360.13
2500,0.14,63,4.2,360.01
2500,0.14,63,3.92,360.3
2500,0.14,63,2.69,359.38
2500,0.14,63,2.36,359.81
2500,0.14,63,4.05,360
2500,0.14,63,2.11,359.25
2500,0.14,63,3.05,359.36
2500,0.14,63,2.45,359.54
2500,0.14,63,2.24,359.91
2500,0.14,63,1.96,360.1
2500,0.14,63,2.06,360
2500,0.14,63,1.46,359.7
2500,0.14,63,4.31,360.93
2500,0.14,63,2.79,360.36
2500,0.14,63,4.55,360.25
2500,0.14,63,4.73,360.05
2500,0.14,63,2.54,360.42
2500,0.14,63,3.18,360.01
2500,0.14,63,1.71,359.72
2500,0.14,63,1.85,359.74
2500,0.14,63,1.59,359.29
2500,0.14,63,2.93,359.81
2500,0.14,63,4.78,360.03
2500,0.14,63,2.97,360.15
2500,0.14,63,2.5,359.78
2500,0.14,63,1.34,360.07
2500,0.14,63,3.64,360.54
2500,0.14,63,2.59,360.01
2500,0.14,63,1.89,360.5
2500,0.14,63,4,359.66
2500,0.14,63,2.21,359.96
2500,0.14,63,3.36,359.67
2500,0.14,63,3.98,360.25
2500,0.14,63,1.61,359.8
2500,0.14,63,3.39,359.17
2500,0.14,63,3.3,360.33
2500,0.14,63,2.31,360.32
2500,0.14,63,2.12,359.81
2500,0.14,63,3.79,360.23
2500,0.14,63,3.51,360.46
2500,0.14,63,2.48,359.87
2500,0.14,63,3.82,360.07
2500,0.14,63,3.86,359.75
2500,0.14,63,2.64,360.55
2500,0.14,63,2.39,360.3
2500,0.14,63,4.13,360.35
2500,0.14,63,3,359.85
2500,0.14,63,1.37,360.11
2500,0.14,63,1.22,360
2500,0.14,63,3.25,359.87
2500,0.14,63,3.75,359.96
2500,0.14,63,1.83,360.32
2500,0.14,63,3.07,359.68
2500,0.14,63,1.79,359.74
2500,0.14,63,2.61,360.09
2500,0.14,77.05,2.38,184.64
2500,0.14,77.05,1.77,183.51
2500,0.14,77.05,2.25,184.36
2500,0.14,77.05,4.08,186.2
2500,0.14,77.05,2.71,187.25
2500,0.14,77.05,3.57,185.04
2500,0.14,77.05,4.57,184.53
2500,0.14,77.05,3.22,186.2
2500,0.14,77.05,2.82,184.4
2500,0.14,77.05,3.42,186.55
2500,0.14,77.05,2.56,187.51
2500,0.14,77.05,2.29,186.9
2500,0.14,77.05,2.75,184.57
2500,0.14,77.05,2.15,184.8
2500,0.14,77.05,3.02,187.7
2500,0.14,77.05,3.13,186.99
2500,0.14,77.05,2.96,185.74
2500,0.14,77.05,4.9,187.6
2500,0.14,77.05,4.23,185.26
2500,0.14,77.05,3.15,187.05
2500,0.14,77.05,2.44,186.15
2500,0.14,77.05,4.47,185.3
2500,0.14,77.05,2.05,187.32
2500,0.14,77.05,3.09,187.02
2500,0.14,77.05,2.52,186.61
2500,0.14,77.05,1.54,184.64
2500,0.14,77.05,3.35,187.15
2500,0.14,77.05,1.99,185.97
2500,0.14,77.05,3.29,185.3
2500,0.14,77.05,2.18,185.21
2500,0.14,77.05,2.66,185.55
2500,0.14,77.05,2.84,185.81
2500,0.14,77.05,4.37,184.73
2500,0.14,77.05,3.2,187.48
2500,0.14,77.05,1.93,186.99
2500,0.14,77.05,2.4,186.24
2500,0.14,77.05,2.33,185.97
2500,0.14,77.05,3.47,184.28
2500,0.14,77.05,2.76,184.25
2500,0.14,77.05,3.62,187.16
2500,0.14,77.05,2.57,186.56
2500,0.14,77.05,3.49,185.3
2500,0.14,77.05,2.69,185.52
2500,0.14,77.05,2.02,186.42
2500,0.14,77.05,3.57,188
2500,0.14,77.05,1.65,186.42
2500,0.14,77.05,4.2,186.37
2500,0.14,77.05,3.92,186.51
2500,0.14,77.05,2.69,183.81
2500,0.14,77.05,2.36,185.52
2500,0.14,77.05,4.05,185.62
2500,0.14,77.05,2.11,183.42
2500,0.14,77.05,3.05,183.72
2500,0.14,77.05,2.45,186.73
2500,0.14,77.05,2.24,187.11
2500,0.14,77.05,1.96,187.16
2500,0.14,77.05,2.06,186.64
2500,0.14,77.05,1.46,184.86
2500,0.14,77.05,4.31,188.01
2500,0.14,77.05,2.79,185.21
2500,0.14,77.05,4.55,184.91
2500,0.14,77.05,4.73,185.49
2500,0.14,77.05,2.54,187.92
2500,0.14,77.05,3.18,185.61
2500,0.14,77.05,1.71,184.25
2500,0.14,77.05,1.85,185.13
2500,0.14,77.05,1.59,183.58
2500,0.14,77.05,2.93,185.63
2500,0.14,77.05,4.78,185.76
2500,0.14,77.05,2.97,185.85
2500,0.14,77.05,2.5,184.69
2500,0.14,77.05,1.34,186.39
2500,0.14,77.05,3.64,187.87
2500,0.14,77.05,2.59,185.22
2500,0.14,77.05,1.89,186.23
2500,0.14,77.05,4,186.98
2500,0.14,77.05,2.21,186.23
2500,0.14,77.05,3.36,184.74
2500,0.14,77.05,3.98,186.54
2500,0.14,77.05,1.61,186.6
2500,0.14,77.05,3.39,185.09
2500,0.14,77.05,3.3,187.36
2500,0.14,77.05,2.31,186.88
2500,0.14,77.05,2.12,185.09
2500,0.14,77.05,3.79,185.61
2500,0.14,77.05,3.51,187.68
2500,0.14,77.05,2.48,184.82
2500,0.14,77.05,3.82,185.62
2500,0.14,77.05,3.86,185.51
2500,0.14,77.05,2.64,187.9
2500,0.14,77.05,2.39,186.18
2500,0.14,77.05,4.13,187.13
2500,0.14,77.05,3,185.38
2500,0.14,77.05,1.37,186.88
2500,0.14,77.05,1.22,186.31
2500,0.14,77.05,3.25,184.97
2500,0.14,77.05,3.75,186.37
2500,0.14,77.05,1.83,187.18
2500,0.14,77.05,3.07,185.6
2500,0.14,77.05,1.79,186.94
2500,0.14,77.05,2.61,187.52
2500,0.14,75.05,2.38,227.79
2500,0.14,75.05,1.77,227.55
2500,0.14,75.05,2.25,227.79
2500,0.14,75.05,4.08,228.42
2500,0.14,75.05,2.71,228.78
2500,0.14,75.05,3.57,228.11
2500,0.14,75.05,4.57,227.77
2500,0.14,75.05,3.22,228.22
2500,0.14,75.05,2.82,227.8
2500,0.14,75.05,3.42,228.41
2500,0.14,75.05,2.56,228.82
2500,0.14,75.05,2.29,228.61
2500,0.14,75.05,2.75,227.75
2500,0.14,75.05,2.15,227.78
2500,0.14,75.05,3.02,228.91
2500,0.14,75.05,3.13,228.56
2500,0.14,75.05,2.96,228.11
2500,0.14,75.05,4.9,228.86
2500,0.14,75.05,4.23,228.03
2500,0.14,75.05,3.15,228.68
2500,0.14,75.05,2.44,228.25
2500,0.14,75.05,4.47,228.06
2500,0.14,75.05,2.05,228.83
2500,0.14,75.05,3.09,228.77
2500,0.14,75.05,2.52,228.41
2500,0.14,75.05,1.54,227.65
2500,0.14,75.05,3.35,228.72
2500,0.14,75.05,1.99,228.14
2500,0.14,75.05,3.29,228.04
2500,0.14,75.05,2.18,227.91
2500,0.14,75.05,2.66,228.03
2500,0.14,75.05,2.84,228.1
2500,0.14,75.05,4.37,227.75
2500,0.14,75.05,3.2,228.9
2500,0.14,75.05,1.93,228.45
2500,0.14,75.05,2.4,228.34
2500,0.14,75.05,2.33,228.15
2500,0.14,75.05,3.47,227.6
2500,0.14,75.05,2.76,227.65
2500,0.14,75.05,3.62,228.83
2500,0.14,75.05,2.57,228.42
2500,0.14,75.05,3.49,228.04
2500,0.14,75.05,2.69,228
2500,0.14,75.05,2.02,228.33
2500,0.14,75.05,3.57,229.12
2500,0.14,75.05,1.65,228.37
2500,0.14,75.05,4.2,228.38
2500,0.14,75.05,3.92,228.46
2500,0.14,75.05,2.69,227.49
2500,0.14,75.05,2.36,228.03
2500,0.14,75.05,4.05,228.04
2500,0.14,75.05,2.11,227.6
2500,0.14,75.05,3.05,227.64
2500,0.14,75.05,2.45,228.5
2500,0.14,75.05,2.24,228.56
2500,0.14,75.05,1.96,228.7
2500,0.14,75.05,2.06,228.4
2500,0.14,75.05,1.46,227.79
2500,0.14,75.05,4.31,229.2
2500,0.14,75.05,2.79,227.94
2500,0.14,75.05,4.55,227.94
2500,0.14,75.05,4.73,228.03
2500,0.14,75.05,2.54,229.05
2500,0.14,75.05,3.18,228.26
2500,0.14,75.05,1.71,227.72
2500,0.14,75.05,1.85,227.78
2500,0.14,75.05,1.59,227.32
2500,0.14,75.05,2.93,227.97
2500,0.14,75.05,4.78,228.23
2500,0.14,75.05,2.97,228.17
2500,0.14,75.05,2.5,227.82
2500,0.14,75.05,1.34,228.32
2500,0.14,75.05,3.64,229.07
2500,0.14,75.05,2.59,227.99
2500,0.14,75.05,1.89,228.43
2500,0.14,75.05,4,228.52
2500,0.14,75.05,2.21,228.25
2500,0.14,75.05,3.36,227.79
2500,0.14,75.05,3.98,228.4
2500,0.14,75.05,1.61,228.4
2500,0.14,75.05,3.39,228.19
2500,0.14,75.05,3.3,228.82
2500,0.14,75.05,2.31,228.64
2500,0.14,75.05,2.12,227.79
2500,0.14,75.05,3.79,228.09
2500,0.14,75.05,3.51,229
2500,0.14,75.05,2.48,227.92
2500,0.14,75.05,3.82,228.15
2500,0.14,75.05,3.86,228.05
2500,0.14,75.05,2.64,229.08
2500,0.14,75.05,2.39,228.35
2500,0.14,75.05,4.13,228.72
2500,0.14,75.05,3,227.94
2500,0.14,75.05,1.37,228.55
2500,0.14,75.05,1.22,228.28
2500,0.14,75.05,3.25,227.91
2500,0.14,75.05,3.75,228.33
2500,0.14,75.05,1.83,228.83
2500,0.14,75.05,3.07,228.12
2500,0.14,75.05,1.79,228.5
2500,0.14,75.05,2.61,228.77
2500,0.14,77.5,2.38,210.69
2500,0.14,77.5,1.77,210.29
2500,0.14,77.5,2.25,210.62
2500,0.14,77.5,4.08,211.33
2500,0.14,77.5,2.71,211.85
2500,0.14,77.5,3.57,210.99
2500,0.14,77.5,4.57,210.6
2500,0.14,77.5,3.22,211.23
2500,0.14,77.5,2.82,210.66
2500,0.14,77.5,3.42,211.43
2500,0.14,77.5,2.56,211.88
2500,0.14,77.5,2.29,211.6
2500,0.14,77.5,2.75,210.6
2500,0.14,77.5,2.15,210.72
2500,0.14,77.5,3.02,212.03
2500,0.14,77.5,3.13,211.59
2500,0.14,77.5,2.96,211.07
2500,0.14,77.5,4.9,211.99
2500,0.14,77.5,4.23,211.01
2500,0.14,77.5,3.15,211.66
2500,0.14,77.5,2.44,211.4
2500,0.14,77.5,4.47,210.96
2500,0.14,77.5,2.05,211.79
2500,0.14,77.5,3.09,211.74
2500,0.14,77.5,2.52,211.49
2500,0.14,77.5,1.54,210.6
2500,0.14,77.5,3.35,211.77
2500,0.14,77.5,1.99,211.27
2500,0.14,77.5,3.29,210.95
2500,0.14,77.5,2.18,210.87
2500,0.14,77.5,2.66,211.03
2500,0.14,77.5,2.84,211.14
2500,0.14,77.5,4.37,210.64
2500,0.14,77.5,3.2,211.86
2500,0.14,77.5,1.93,211.59
2500,0.14,77.5,2.4,211.34
2500,0.14,77.5,2.33,211.24
2500,0.14,77.5,3.47,210.47
2500,0.14,77.5,2.76,210.56
2500,0.14,77.5,3.62,211.86
2500,0.14,77.5,2.57,211.47
2500,0.14,77.5,3.49,210.95
2500,0.14,77.5,2.69,211.03
2500,0.14,77.5,2.02,211.39
2500,0.14,77.5,3.57,212.18
2500,0.14,77.5,1.65,211.37
2500,0.14,77.5,4.2,211.37
2500,0.14,77.5,3.92,211.54
2500,0.14,77.5,2.69,210.35
2500,0.14,77.5,2.36,210.99
2500,0.14,77.5,4.05,211
2500,0.14,77.5,2.11,210.28
2500,0.14,77.5,3.05,210.4
2500,0.14,77.5,2.45,211.69
2500,0.14,77.5,2.24,211.65
2500,0.14,77.5,1.96,211.77
2500,0.14,77.5,2.06,211.52
2500,0.14,77.5,1.46,210.78
2500,0.14,77.5,4.31,212.17
2500,0.14,77.5,2.79,210.94
2500,0.14,77.5,4.55,210.8
2500,0.14,77.5,4.73,210.94
2500,0.14,77.5,2.54,212.15
2500,0.14,77.5,3.18,211.19
2500,0.14,77.5,1.71,210.61
2500,0.14,77.5,1.85,210.81
2500,0.14,77.5,1.59,210.21
2500,0.14,77.5,2.93,210.98
2500,0.14,77.5,4.78,211.11
2500,0.14,77.5,2.97,211.22
2500,0.14,77.5,2.5,210.72
2500,0.14,77.5,1.34,211.36
2500,0.14,77.5,3.64,212.24
2500,0.14,77.5,2.59,210.9
2500,0.14,77.5,1.89,211.44
2500,0.14,77.5,4,211.64
2500,0.14,77.5,2.21,211.31
2500,0.14,77.5,3.36,210.65
2500,0.14,77.5,3.98,211.47
2500,0.14,77.5,1.61,211.54
2500,0.14,77.5,3.39,211.05
2500,0.14,77.5,3.3,211.84
2500,0.14,77.5,2.31,211.66
2500,0.14,77.5,2.12,210.73
2500,0.14,77.5,3.79,211.1
2500,0.14,77.5,3.51,211.98
2500,0.14,77.5,2.48,210.83
2500,0.14,77.5,3.82,211.03
2500,0.14,77.5,3.86,210.98
2500,0.14,77.5,2.64,212.11
2500,0.14,77.5,2.39,211.27
2500,0.14,77.5,4.13,211.75
2500,0.14,77.5,3,210.94
2500,0.14,77.5,1.37,211.7
2500,0.14,77.5,1.22,211.34
2500,0.14,77.5,3.25,210.84
2500,0.14,77.5,3.75,211.34
2500,0.14,77.5,1.83,211.81
2500,0.14,77.5,3.07,211.03
2500,0.14,77.5,1.79,211.58
2500,0.14,77.5,2.61,211.96
2500,0.14,53,2.38,431.48
2500,0.14,53,1.77,431.38
2500,0.14,53,2.25,432.08
2500,0.14,53,4.08,431.17
2500,0.14,53,2.71,430.35
2500,0.14,53,3.57,430.82
2500,0.14,53,4.57,432.03
2500,0.14,53,3.22,430.32
2500,0.14,53,2.82,431.78
2500,0.14,53,3.42,430.58
2500,0.14,53,2.56,429.74
2500,0.14,53,2.29,430.21
2500,0.14,53,2.75,432
2500,0.14,53,2.15,431.89
2500,0.14,53,3.02,429.95
2500,0.14,53,3.13,430.12
2500,0.14,53,2.96,431.1
2500,0.14,53,4.9,430.06
2500,0.14,53,4.23,430.96
2500,0.14,53,3.15,430.07
2500,0.14,53,2.44,431.19
2500,0.14,53,4.47,431.31
2500,0.14,53,2.05,430.02
2500,0.14,53,3.09,430.83
2500,0.14,53,2.52,430.55
2500,0.14,53,1.54,431.73
2500,0.14,53,3.35,430.5
2500,0.14,53,1.99,431.02
2500,0.14,53,3.29,431.89
2500,0.14,53,2.18,431.36
2500,0.14,53,2.66,431.03
2500,0.14,53,2.84,431.1
2500,0.14,53,4.37,432.26
2500,0.14,53,3.2,430.02
2500,0.14,53,1.93,429.49
2500,0.14,53,2.4,431.07
2500,0.14,53,2.33,430.78
2500,0.14,53,3.47,431.81
2500,0.14,53,2.76,431.45
2500,0.14,53,3.62,430.65
2500,0.14,53,2.57,430.59
2500,0.14,53,3.49,431.77
2500,0.14,53,2.69,431.46
2500,0.14,53,2.02,430.38
2500,0.14,53,3.57,429.86
2500,0.14,53,1.65,430.46
2500,0.14,53,4.2,430.86
2500,0.14,53,3.92,431.12
2500,0.14,53,2.69,431.79
2500,0.14,53,2.36,431.29
2500,0.14,53,4.05,431.35
2500,0.14,53,2.11,431.86
2500,0.14,53,3.05,431.83
2500,0.14,53,2.45,429.84
2500,0.14,53,2.24,429.84
2500,0.14,53,1.96,430.21
2500,0.14,53,2.06,430.37
2500,0.14,53,1.46,431.56
2500,0.14,53,4.31,430.42
2500,0.14,53,2.79,432.18
2500,0.14,53,4.55,432.36
2500,0.14,53,4.73,431.53
2500,0.14,53,2.54,429.76
2500,0.14,53,3.18,431.39
2500,0.14,53,1.71,431.81
